,Dist,Year,Yield,Rain,N_TC,P_TC,K_TC,NPK_TC
241,906.0,2004.0,1.0239853696279104,522.1,120.22226911444046,9.755926004079624,3.7701343462052477,133.74832946472534
242,906.0,2005.0,0.943157894736842,202.8,140.64193270060397,19.506471095772216,8.041415012942192,168.18981880931838
243,906.0,2006.0,1.2478280240588104,530.0,197.76861958862406,36.15504566718646,8.635924853345214,242.55959010915575
244,906.0,2007.0,1.1174997277578134,1111.6,276.52546371919124,60.553922102435656,15.51417474318487,352.59356056481175
245,906.0,2008.0,1.3111414999280264,762.8,226.99006765510293,72.97394558802361,32.20814740175616,332.1721606448827
246,906.0,2009.0,0.671965160587915,218.4,220.81654872074031,68.73162765378333,30.734893848666303,320.28307022318995
247,907.0,1966.0,0.11668586236682985,568.0,37.26605240426145,3.109703426432479,2.022746904693349,42.398502735387275
248,907.0,1967.0,0.9592457973648342,936.0,40.85415720127215,3.421172194457065,0.9995456610631531,45.27487505679237
249,907.0,1968.0,0.8788797513927312,949.0,39.151855080153105,4.066396331526888,2.4860726873081442,45.70432409898814
250,907.0,1969.0,0.6805782765836027,1172.0,44.21152748715998,8.084458816815674,6.326802358759748,58.622788662735395
251,907.0,1970.0,1.0080100996909147,868.0,47.71668625658439,5.933568412346001,1.353880980366549,55.004135649296934
252,907.0,1971.0,1.6949188388938825,1457.0,35.76376037646064,4.161158991170095,2.7335695024586264,42.65848887008936
253,907.0,1972.0,1.4908149944050728,758.0,40.16225289071242,4.433979858261843,1.4127191346512495,46.008951883625514
254,907.0,1973.0,1.009375,1177.0,44.161184210526315,4.917763157894737,1.8832236842105263,50.96217105263158
255,907.0,1974.0,1.2065623497207119,1274.0,38.19035993045537,6.787999852032701,4.228165575407835,49.206525357895906
256,907.0,1975.0,1.2961014720230772,905.0,57.69736563017011,4.466974928944131,1.6756458660331737,63.839986425147416
257,907.0,1976.0,1.088600973725506,1272.0,71.81024423610832,5.214662213817245,3.0177443366997947,80.04265078662536
258,907.0,1977.0,1.4112093734840851,992.0,55.25206164409119,6.194260979887309,3.40684353893802,64.85316616291652
259,907.0,1978.0,1.5352697095435686,1193.0,69.24896265560166,6.593360995850622,3.6887966804979255,79.5311203319502
260,907.0,1979.0,0.7296137339055794,804.0,74.47210300429184,5.0257510729613735,2.5021459227467813,82.0
261,907.0,1980.0,1.2684824902723735,1097.0,76.2568093385214,6.120622568093385,2.5797665369649807,84.95719844357977
262,907.0,1981.0,1.1343283582089552,1308.0,63.52238805970149,7.4888059701492535,2.5708955223880596,73.58208955223881
263,907.0,1982.0,1.2045322486926204,779.0,112.39831493317838,14.708018593840789,6.311737361998838,133.418070889018
264,907.0,1983.0,1.0586463781898874,946.0,110.83108786389813,13.874359380778781,7.048132297775664,131.75357954245257
265,907.0,1984.0,1.2777680525164115,1290.0,160.79212253829323,22.201312910284464,14.564551422319475,197.55798687089717
266,907.0,1985.0,1.493111033923816,1296.0,166.2421365443248,31.453822700783448,14.962757130176373,212.65871637528463
267,907.0,1986.0,1.4885426214482125,1186.0,179.34338805099574,44.10882426464461,19.044246312807264,242.4964586284476
268,907.0,1987.0,0.9614697393136941,1489.0,197.21445915609107,48.5041462408943,20.941952627479726,266.6605580244651
269,907.0,1988.0,1.98772040302267,678.0,238.78306045340048,63.1808879093199,31.00204659949622,332.9659949622166
270,907.0,1989.0,1.7427907876911166,894.2,-0.0038707180181923742,-0.0038707180181923742,-0.0038707180181923742,-0.0038707180181923742
271,907.0,1990.0,1.6803865131578948,1023.0,-0.004111842105263158,-0.004111842105263158,-0.004111842105263158,-0.004111842105263158
272,907.0,1991.0,1.1539181182340623,739.0,-0.004454938299104557,-0.004454938299104557,-0.004454938299104557,-0.004454938299104557
273,907.0,1992.0,0.7994950770007574,570.0,232.77960111083058,23.33249179500126,5.0441807624337285,261.15627366826556
274,907.0,1993.0,1.7723262839879155,880.0,319.02719033232626,68.52567975830816,8.030211480362539,395.58308157099697
275,907.0,1994.0,1.766971397538016,727.2,185.82096307023895,28.652244750181026,9.096669080376538,223.56987690079652
276,907.0,1995.0,1.8119516636318491,894.9,169.9180599238537,26.200132428405894,8.318159245158087,204.43635159741766
277,907.0,1996.0,1.8087515553712152,926.6,286.2048942347574,33.600165906262966,6.030692658647864,325.83575279966817
278,907.0,1997.0,1.4828092859241844,1274.1,386.76168086982074,33.793711431090216,6.01430110686649,426.56969340777744
279,907.0,1998.0,2.1498302394285465,865.6,211.31884121874862,41.75228184664227,7.9104016931963494,260.9815247585872
280,907.0,1999.0,2.761290322580645,842.5,384.51612903225805,103.87096774193549,34.83870967741935,523.2258064516129
281,907.0,2000.0,1.4241071428571428,915.0,256.66517857142856,71.36607142857143,8.651785714285714,336.6830357142857
282,907.0,2001.0,1.83419689119171,823.8,269.36787564766837,38.751295336787564,10.880829015544041,319.0
283,907.0,2002.0,1.4975124378109452,916.6,258.6467661691542,37.208955223880594,10.447761194029852,306.30348258706465
284,907.0,2003.0,1.6369726054789042,744.8,294.08118376324734,31.08878224355129,7.248550289942012,332.4185162967407
285,907.0,2004.0,0.3550375763269141,818.9,299.8943165805543,58.70126820103335,15.72334429309535,374.31892907468296
286,907.0,2005.0,0.977004152028106,932.9,353.2364526775258,83.33865644628979,27.893111891834344,464.46822101564993
287,907.0,2006.0,2.026431718061674,1020.1,415.82639908631097,92.701365094904,28.87909936368086,537.4068635448958
288,907.0,2007.0,0.971062187925556,1761.2,464.083068542896,95.18270540172492,37.063095778483884,596.3288697231048
289,907.0,2008.0,1.4632951762628852,1667.0,466.46164360157184,122.8145110769406,57.35520246027678,646.6313571387892
290,907.0,2009.0,0.993132926914722,815.6,507.0142246513909,150.95648517973513,77.95529395277136,735.9260037838974
291,908.0,1966.0,0.6209761163032191,602.0,11.24091381100727,0.8653513326410522,1.0816891658013152,13.187954309449637
292,908.0,1967.0,1.1447667646569415,1022.0,13.894281435465084,2.673470519718232,1.3034555438460258,17.871207499029342
293,908.0,1968.0,1.1217158972836574,1205.0,13.472861313146305,2.567908564643016,1.4596012072633713,17.50037108505269
294,908.0,1969.0,0.8651791015238472,1344.0,16.663368296061744,4.586384326142885,2.3352463882841876,23.58499901048882
295,908.0,1970.0,0.9336390334380957,770.0,32.423102684321705,12.550878458447112,5.554124375289814,50.52810551805863
296,908.0,1971.0,0.9758652621831231,1518.0,47.7427943048964,6.32017594629008,1.944669521935409,56.00763977312189
297,908.0,1972.0,1.0462130937098846,743.0,46.253209242618745,7.702182284980744,4.605263157894737,58.56065468549422
298,908.0,1973.0,0.8503695881731784,1153.0,17.32312565997888,4.3769799366420274,4.292502639915522,25.99260823653643
299,908.0,1974.0,1.1442106422826925,1248.0,34.51030076016305,6.499944915721054,5.998677977305277,47.008923653189385
300,908.0,1975.0,0.8526709765226268,886.0,46.05307927866621,6.583872065328343,4.292843370761029,56.92979471475559
301,908.0,1976.0,0.6205866737456862,1272.0,62.94796920626493,6.961773294398726,5.176533050172551,75.0862755508362
302,908.0,1977.0,0.9939044876409888,1206.0,43.65250779937605,7.7753779697624195,5.62514998800096,57.05303575713943
303,908.0,1978.0,0.9433962264150944,1157.0,47.16981132075472,9.212264150943396,6.632075471698113,63.014150943396224
304,908.0,1979.0,0.8,892.0,48.08,8.285,4.465,60.83
305,908.0,1980.0,0.8979591836734694,1236.0,60.234693877551024,10.525510204081632,5.9438775510204085,76.70408163265306
306,908.0,1981.0,0.689119170984456,1274.0,62.73056994818653,9.455958549222798,8.569948186528498,80.75647668393782
307,908.0,1982.0,0.5381795545718633,887.0,57.366164061419276,11.972610319546272,7.518328952828883,76.85710333379443
308,908.0,1983.0,0.8822655524605385,1159.0,69.23553079541936,13.500464252553389,8.820798514391829,91.55679356236459
309,908.0,1984.0,1.3257170376712328,1472.0,99.73779965753425,19.804152397260275,14.030393835616438,133.57234589041096
310,908.0,1985.0,1.3446201610555935,1404.0,96.25497234888911,31.585330358009124,14.427088386533425,142.26739109343166
311,908.0,1986.0,1.4415880742318223,1293.0,108.55389919886422,58.077274110130816,21.656018659365177,188.28719196836022
312,908.0,1987.0,1.1082919842447183,1524.0,136.06322574044708,66.78602486060667,28.845465241188805,231.69471584224257
313,908.0,1988.0,1.2580270010618395,806.0,168.73641098245434,82.3785205036153,42.54942610102644,293.6643575870961
314,908.0,1989.0,1.399707838001209,1076.1,-0.005037275841225065,-0.005037275841225065,-0.005037275841225065,-0.005037275841225065
315,908.0,1990.0,1.431108745099937,1032.0,-0.004839568310506703,-0.004839568310506703,-0.004839568310506703,-0.004839568310506703
316,908.0,1991.0,0.7223377353189098,859.0,-0.00561955605507165,-0.00561955605507165,-0.00561955605507165,-0.00561955605507165
317,908.0,1992.0,0.5047039683101082,685.0,164.83695267737144,28.443092593902524,8.297375680837519,201.57742095211148
318,908.0,1993.0,0.9625255507608449,1080.0,287.9778938602468,62.177303353773944,18.570671511847983,368.72586872586874
319,908.0,1994.0,1.0367547828848138,621.3,392.4108914820989,71.94570135746606,40.81924267682782,505.1758355163928
320,908.0,1995.0,1.0888675886621935,1084.5,338.4362590716144,62.04984253046693,35.204710392989185,435.69081199507053
321,908.0,1996.0,1.353633495267191,903.0,239.73556368007215,47.86898382330846,21.906145139480145,309.51069264286076
322,908.0,1997.0,1.2791488363913477,1117.4,320.9390937335131,47.9981241573363,21.114953983234656,390.0521718740841
323,908.0,1998.0,0.9050851168646341,1163.5,371.90322404072475,94.11571514587553,47.51765285456237,513.5365920411626
324,908.0,1999.0,1.0629962029685882,1086.0,373.9500632838569,100.10355540214015,34.51846738004833,508.57208606604536
325,908.0,2000.0,1.1868131868131868,1179.4,357.63186813186815,101.13736263736264,28.846153846153847,487.61538461538464
326,908.0,2001.0,1.116564417177914,1220.5,373.23312883435585,65.93251533742331,49.263803680981596,488.42944785276075
327,908.0,2002.0,1.2091836734693877,835.8,310.39285714285717,54.83163265306123,40.96938775510204,406.1938775510204
328,908.0,2003.0,1.261260784417509,-1.0,351.2200285820145,22.759752289207643,28.03154607526597,402.0113269464881
329,908.0,2004.0,0.6158931895500354,727.5,475.6210283073368,62.8859361961615,52.28191796649336,590.7888824699917
330,908.0,2005.0,0.7904844505017966,658.8,485.40453475405775,90.37913517531905,90.96146698054764,666.7451369099244
331,908.0,2006.0,1.8450814946805723,592.5,432.8965987107594,118.51580105864473,76.22242020858445,627.6348199779885
332,908.0,2007.0,1.5841028864284676,1576.0,530.7837354348982,134.177827201083,69.76744186046511,734.7290044964464
333,908.0,2008.0,1.9946078820077708,1525.1,383.9941321068908,121.99666957418127,93.42637380065023,599.4171754817223
334,908.0,2009.0,0.828249107862323,1219.2,531.3917347761022,170.85875446068837,155.03626107977436,857.286750316565
335,909.0,1966.0,0.23800886739218055,654.0,4.527744189171033,0.5508531506113126,0.16794303372296115,5.246540373505306
336,909.0,1967.0,1.1043061572797688,885.0,7.863988446895103,1.8839438098989103,0.2625705658395694,10.010502822633583
337,909.0,1968.0,1.1115187969924811,1317.0,5.726315789473684,1.8706766917293234,0.643609022556391,8.240601503759398
338,909.0,1969.0,0.8530221424296828,1104.0,12.63315380011969,8.551765409934172,1.083183722321963,22.268102932375825
339,909.0,1970.0,0.9571278111641163,998.0,9.063874605043058,0.9231150486339137,0.452264419800508,10.43925407347748
340,909.0,1971.0,1.0246036778693723,1284.0,12.415979708306912,1.5599239061509196,0.6467977171845276,14.622701331642359
341,909.0,1972.0,1.486021505376344,727.0,14.065860215053762,1.9018817204301073,0.9946236559139784,16.962365591397848
342,909.0,1973.0,0.9509209674571882,1128.0,15.818278114517742,2.036132525157418,1.924321779556288,19.778732419231446
343,909.0,1974.0,0.9609236234458259,1222.0,17.347542924807577,2.320899940793369,2.107756068679692,21.77619893428064
344,909.0,1975.0,0.0,868.0,22.575304082022544,2.4836018595172895,1.9996179074062281,27.05852384894606
345,909.0,1976.0,1.433541618452519,1272.0,40.20674226645067,4.420273084934043,2.8697060865540385,47.49672143793875
346,909.0,1977.0,1.1090787959542123,1166.0,39.05880927866271,6.813639391920537,3.9185997213978556,49.7910483919811
347,909.0,1978.0,1.0529801324503312,886.0,46.52980132450331,8.245033112582782,5.052980132450331,59.82781456953642
348,909.0,1979.0,0.6535947712418301,760.0,35.44444444444444,7.117647058823529,4.745098039215686,47.30718954248366
349,909.0,1980.0,1.1708860759493671,1474.0,49.164556962025316,9.316455696202532,5.3164556962025316,63.79746835443038
350,909.0,1981.0,0.937888198757764,1143.0,48.546583850931675,9.279503105590063,6.304347826086956,64.1304347826087
351,909.0,1982.0,0.737804058594275,1054.0,52.46606638892622,14.245397124042467,6.679209783631233,73.39067329659993
352,909.0,1983.0,1.046310604597257,934.0,49.60401777090979,12.082287038825575,6.495074367394244,68.18137917712961
353,909.0,1984.0,1.5397497354167964,1552.0,68.11305484654174,17.692834464296833,6.038722530037975,91.84461184087655
354,909.0,1985.0,1.2822258592471358,1089.0,74.91980360065466,16.392798690671032,9.806873977086743,101.11947626841244
355,909.0,1986.0,1.2561454369752973,1357.0,99.23899257111796,27.625777616718004,11.14936280727185,138.01413299510781
356,909.0,1987.0,1.099567642082837,1741.0,102.95757879566389,28.66094366814963,11.567140798295632,143.18566326210916
357,909.0,1988.0,1.6002931056454697,1267.0,123.5057983942908,50.28036192175354,16.77711227220594,190.5632725882503
358,909.0,1989.0,1.5177374210766126,1204.2,-0.006509145349215648,-0.006509145349215648,-0.006509145349215648,-0.006509145349215648
359,909.0,1990.0,1.2760646108663731,1081.0,-0.006384472961757007,-0.006384472961757007,-0.006384472961757007,-0.006384472961757007
360,909.0,1991.0,0.9182381813484888,1043.0,-0.006458279514337381,-0.006458279514337381,-0.006458279514337381,-0.006458279514337381
361,909.0,1992.0,0.8459556191839658,941.0,182.61989978525412,44.85325697924124,10.300644237652113,237.77380100214748
362,909.0,1993.0,1.4877030162412992,1165.0,184.99834272456084,41.29930394431555,2.3665893271461718,228.66423599602254
363,909.0,1994.0,1.1428078171397003,801.7,186.91388716248878,37.40073199364685,24.052206339341204,248.36682549547683
364,909.0,1995.0,1.2135847261047998,1415.8,160.98852078748587,32.21316838160947,20.71611253196931,213.91780170106466
365,909.0,1996.0,1.4394336654431044,986.9,475.8652333508128,106.5023597273204,76.08809648662822,658.4556895647614
366,909.0,1997.0,1.5971246635593774,1135.5,273.1700912492615,45.558983785203175,36.17146983522615,354.90054486969075
367,909.0,1998.0,1.4013626319666095,1597.3,163.6263196660938,55.149766756690404,17.450282347164254,236.22636876994846
368,909.0,1999.0,1.150259067357513,1957.1,204.66321243523316,62.69430051813472,17.616580310880828,284.9740932642487
369,909.0,2000.0,1.130952380952381,918.4,193.5595238095238,67.86309523809524,11.333333333333334,272.7559523809524
370,909.0,2001.0,1.2684563758389262,1022.8,193.84563758389262,14.966442953020135,20.91275167785235,229.7248322147651
371,909.0,2002.0,1.3288590604026846,-1.0,193.84563758389262,14.966442953020135,20.91275167785235,229.7248322147651
372,909.0,2003.0,1.4254910039829694,-1.0,176.37000412031313,3.3511880236231284,2.053289383326466,181.77448152726274
373,909.0,2004.0,1.0408702545582666,1147.6,212.95692768431252,12.38439179071611,33.19827358407469,258.5395930591033
374,909.0,2005.0,1.2796656996822766,1192.0,189.23193811299902,50.455864069622876,57.79803840309435,297.48584058571623
375,909.0,2006.0,2.521777416514259,1305.7,270.56831267357586,56.72966199281989,44.38122332859175,371.6791979949875
376,909.0,2007.0,1.1259135018569546,1499.5,592.9675332454774,92.1408889421349,67.92859710075476,753.0370192883671
377,909.0,2008.0,0.5043731778425655,1110.1,1065.2019991670136,182.79883381924196,176.67638483965013,1424.6772178259057
378,909.0,2009.0,1.6903423607562595,1495.0,296.95963208993356,67.57153806847215,57.25600408788963,421.78717424629536
379,910.0,1966.0,0.6199687987519501,1056.0,2.090483619344774,0.15840633625345016,0.3480139205568223,2.5969038761550465
380,910.0,1967.0,1.2168259949294071,1089.0,2.5376224036471053,0.8978205754425139,0.6512688112018236,4.086711790291443
381,910.0,1968.0,1.3483106522759267,1534.0,2.034256217738151,0.5279211637728766,0.2580947911778508,2.8202721726888784
382,910.0,1969.0,1.0008128245653647,1368.0,3.59449085572364,1.3253556107473472,0.6141341160532852,5.533980582524272
383,910.0,1970.0,1.0711746115354228,1225.0,5.409972785532438,0.42138530418751646,0.9349486436660521,6.766306733386006
384,910.0,1971.0,0.8550073446815865,1763.0,4.523459777067312,1.1297848440335263,0.44716149658688326,6.100406117687721
385,910.0,1972.0,0.8386612376909527,976.0,5.010251523289728,1.1782032400589102,0.6150913973836957,6.803546160732334
386,910.0,1973.0,1.0861042774382985,1275.0,2.729942068089834,0.5813030711848266,0.43448932624394887,3.7457344655186096
387,910.0,1974.0,0.9429536125700667,1039.0,3.8332524164717308,0.6598402259787263,0.5627399920554355,5.055832634505892
388,910.0,1975.0,1.0643710956920218,1045.0,4.772712534855068,0.9726995655275275,0.4496033547327238,6.195015455115319
389,910.0,1976.0,0.9715519915992458,1272.0,5.859048710054653,0.8448485716331353,0.5894847378344192,7.293382019522207
390,910.0,1977.0,1.2023056815389084,1374.0,7.484528251301414,1.0724100180969192,0.5630152595008825,9.119953528899217
391,910.0,1978.0,1.1491596638655461,1476.0,7.71218487394958,1.161764705882353,0.5189075630252101,9.392857142857142
392,910.0,1979.0,0.9501133786848073,1203.0,7.147392290249433,1.0839002267573696,0.4331065759637188,8.664399092970521
393,910.0,1980.0,0.9161676646706587,1455.0,6.5489021956087825,1.4471057884231537,0.48303393213572854,8.479041916167665
394,910.0,1981.0,0.7184035476718403,1201.0,6.407982261640798,1.164079822616408,0.6031042128603105,8.175166297117517
395,910.0,1982.0,0.5802386690281931,1220.0,7.4794576231816725,1.9889085682761822,0.7491071687813942,10.217473360239248
396,910.0,1983.0,1.061258705184421,1376.0,7.276244518957958,2.050554552489038,0.7222078927005416,10.049006964147537
397,910.0,1984.0,1.0972489751568133,2016.0,7.569022571245123,2.232429495727762,0.7457894996789648,10.54724156665185
398,910.0,1987.0,1.0360789292704862,1438.0,18.253716341321482,6.456647093054013,1.4045389620695128,26.114902396445007
399,910.0,1988.0,1.2081426837239704,1406.0,15.816135960407134,5.294612008590905,2.773368194976188,23.884116163974227
400,910.0,1989.0,1.1925492471057078,1194.6,-0.0025222589351022776,-0.0025222589351022776,-0.0025222589351022776,-0.0025222589351022776
401,910.0,1990.0,1.1699939503932244,1432.0,-0.0027498212616179946,-0.0027498212616179946,-0.0027498212616179946,-0.0027498212616179946
402,911.0,1966.0,0.43810804037274154,535.0,13.24645143651318,1.4285388804082841,0.5468091408261374,15.2217994577476
403,911.0,1967.0,0.8729421696918531,872.0,17.18657661460532,7.23723089911355,0.4833262980160405,24.90713381173491
404,911.0,1968.0,0.9055592098706372,908.0,22.468057964081407,10.085909625465925,1.1600789332057646,33.714046522753094
405,911.0,1969.0,0.697609141401071,1012.0,28.527063882308443,12.633129615989489,2.145999641669819,43.30619313996775
406,911.0,1970.0,0.9553284000167231,959.0,30.097412099168025,10.834483046950124,1.9545131485429994,42.88640829466115
407,911.0,1971.0,0.9590886178042142,1340.0,-0.0020163322915616494,-0.0020163322915616494,-0.0020163322915616494,-0.0020163322915616494
408,911.0,1973.0,0.9530574428659667,1032.0,18.221124150710317,3.1866950335140576,1.5052730309061377,22.91309221513051
409,911.0,1974.0,1.1831939550876598,1118.0,27.471664473404932,5.694697966634122,3.5594515430657556,36.725813983104814
410,911.0,1975.0,1.2949139067305477,794.0,39.28907672029625,5.514990480574094,1.880871184383957,46.6849383852543
411,911.0,1976.0,1.1575595813542936,1272.0,56.4036820646463,6.1598923962843095,3.1251313521920054,65.68870581312261
412,911.0,1977.0,1.234601226993865,1123.0,55.149284253578735,6.49079754601227,2.5644171779141103,64.20449897750511
413,911.0,1978.0,1.1436672967863895,1376.0,60.00567107750473,7.32703213610586,3.0812854442344046,70.413988657845
414,911.0,1979.0,0.7330316742081447,695.0,58.65610859728507,9.018099547511312,3.436651583710407,71.11085972850678
415,912.0,1966.0,0.2713051120550754,588.0,7.2681997949318875,0.550754357697378,0.48337483521312435,8.30232898784239
416,912.0,1967.0,1.0043883820137571,1021.0,11.170983609903455,3.467842344824771,0.4817014675565897,15.120527422284816
417,912.0,1968.0,1.0383632696186726,1013.0,14.261838440111422,1.8480453366631449,1.9709922197675538,18.08087599654212
418,912.0,1969.0,0.7884306272574272,1105.0,14.683912936593485,3.3679393354891176,2.0309752084869803,20.082827480569584
419,912.0,1970.0,0.77409039067916,964.0,6.988393675783259,1.057763266766554,0.3958226177963638,8.441979560346176
420,912.0,1971.0,0.7844197321840849,1888.0,14.05456364475912,1.2024780668000616,0.45982761274434353,15.716869324303525
421,912.0,1972.0,1.28794302187553,749.0,25.066417952631284,2.7839014188005202,5.686507263580352,33.536826635012154
422,912.0,1973.0,0.8338882033850954,1163.0,19.556259166996487,3.9787674900472614,2.4375480176006334,25.97257467464438
423,912.0,1974.0,1.0083094092434597,1259.0,16.766406534309166,2.039949860498969,1.635599045732077,20.441955440540212
424,912.0,1975.0,0.8553585196607555,894.0,24.998714983294782,3.3050629658185553,1.5445900796710357,29.84836802878437
425,912.0,1976.0,1.2480090487292537,1272.0,27.71865838738718,3.167055238798735,1.659703146280095,32.54541677246601
426,912.0,1977.0,1.1030935748829354,1263.0,30.828279726721423,2.788439395102479,1.6600138174560526,35.27673293927995
427,912.0,1978.0,1.1407407407407408,1248.0,35.07222222222222,3.240740740740741,1.9092592592592592,40.22222222222222
428,912.0,1979.0,0.42924528301886794,683.0,45.033018867924525,4.67688679245283,2.311320754716981,52.02122641509434
429,912.0,1980.0,1.0153550863723608,849.0,37.648752399232244,4.984644913627639,2.27063339731286,44.90403071017275
430,912.0,1981.0,0.7036290322580645,866.0,40.346774193548384,4.671370967741935,2.528225806451613,47.546370967741936
431,912.0,1982.0,0.807605367821683,790.0,53.045866834530315,7.582477324100832,3.1560273541446104,63.784371512775756
432,912.0,1983.0,1.068148148148148,775.0,74.20875420875421,11.857239057239058,6.898316498316499,92.96430976430976
433,912.0,1984.0,1.4099090701961516,1226.0,63.2946001367054,12.44226268149713,5.704343503386565,81.44120632158909
434,912.0,1985.0,1.326336801354948,1006.0,88.92451004113235,22.52601016210985,9.399951609000727,120.85047181224293
435,912.0,1986.0,1.3721844351528931,1192.0,82.30601745698375,23.96770650686911,12.322010057997264,118.59573402185013
436,912.0,1987.0,1.217316099600836,1470.0,81.19368941265918,23.64379395552176,12.155483748336817,116.99296711651776
437,912.0,1988.0,1.3174191247845637,507.0,93.96778858535232,27.24895501099467,14.075159967511242,135.29190356385823
438,912.0,1989.0,1.3234273173135065,949.1,-0.002239491187602177,-0.002239491187602177,-0.002239491187602177,-0.002239491187602177
439,912.0,1990.0,1.6483477921824738,1503.0,-0.0019495077492933032,-0.0019495077492933032,-0.0019495077492933032,-0.0019495077492933032
440,912.0,1991.0,1.0259512097178998,856.0,-0.0025097881738781248,-0.0025097881738781248,-0.0025097881738781248,-0.0025097881738781248
441,912.0,1992.0,0.9458389751067597,677.0,157.22060202062283,21.2009165711905,3.9579210498906363,182.37943964170398
442,912.0,1993.0,1.472722275663048,926.0,181.82767624020886,58.67802665933763,1.9980761302734642,242.50377902981995
443,912.0,1994.0,1.7182010936279433,1020.8,60.66064055350965,22.78986720232117,6.287244727150988,89.7377524829818
444,912.0,1995.0,1.721988575732848,768.0,56.86816060929425,21.365053459711675,5.894168602096541,84.12738267110247
445,912.0,1996.0,1.833937620129303,742.1,138.05696313122488,30.460422855145904,4.4011008212475975,172.9184868076184
446,912.0,1997.0,1.7074167802219193,1176.1,156.68894512577597,25.827871866415766,3.378539138710445,185.89535613090217
447,912.0,1998.0,1.765425416756874,923.0,145.64407880493613,32.494046330374545,7.018835245724183,185.15696038103488
448,912.0,1999.0,4.7228260869565215,923.0,443.4782608695652,98.91304347826087,42.93478260869565,585.3260869565217
449,912.0,2000.0,1.6072234762979685,836.2,185.57336343115125,29.89841986455982,2.3905191873589167,217.86230248306998
450,912.0,2001.0,1.7302904564315353,968.0,160.46265560165975,16.25311203319502,2.6701244813278007,179.38589211618256
451,912.0,2002.0,1.7231759656652361,957.4,165.97210300429185,16.811158798283262,2.7618025751072963,185.5450643776824
452,912.0,2003.0,1.6803902319302981,1010.8,164.86276434736368,16.588947519123,5.882112324620608,187.33382419110728
453,912.0,2004.0,0.6538784143539624,922.8,239.41504686189418,8.697713431311769,3.2456876116844757,251.35844790489043
454,912.0,2005.0,0.9914618191833644,568.5,253.28100254768302,40.42553191489362,12.180678923087518,305.88721338566415
455,912.0,2006.0,2.1602042943506357,1116.4,229.5002084636231,38.08109234938503,9.193245778611633,276.77454659161975
456,912.0,2007.0,2.1690832216149323,1037.4,150.07528101474682,26.449417345570794,6.917603382489429,183.44230174280705
457,912.0,2008.0,1.678487531622696,1109.9,213.60001807011201,49.180068666425726,24.832851463679074,287.61293820021683
458,912.0,2009.0,1.2680251380689394,786.6,309.0268520281851,81.2454770519901,27.00057131974862,417.2729003999238
459,913.0,1966.0,0.07875044542107139,682.0,2.9338401235301106,0.6948568713623946,0.2731915904501722,3.9018885853426775
460,913.0,1967.0,1.048750267036958,1082.0,3.0420850245674,1.5851313821832942,1.760307626575518,6.387524033326212
461,913.0,1968.0,1.1357681452462194,1235.0,2.4937865958970473,1.00256961118834,1.630228737520536,5.126584944605923
462,913.0,1969.0,0.8908545727136432,1096.0,1.87192118226601,0.5311629899336047,0.1199400299850075,2.5230242021846223
463,913.0,1970.0,0.7004837470048375,1084.0,2.7668520276685205,0.6510240065102401,0.23961300239613004,3.65748903657489
464,913.0,1971.0,0.8598062063044278,1695.0,2.972321027024817,0.6091827139294329,0.24530847540782533,3.8268122163620752
465,913.0,1972.0,0.5843595764051943,863.0,3.65614068714361,0.8529397671186928,0.3593847333365279,4.868465187598831
466,913.0,1973.0,0.6302367941712204,1292.0,3.465174776650186,0.897736143637783,0.3946569520340012,4.75756787232197
467,913.0,1974.0,0.6531081785032122,1053.0,3.9850668518840076,0.6034033686403889,0.421080048619552,5.009550269143948
468,913.0,1975.0,0.9198906890493852,1059.0,3.7243802459496393,0.5777864532500488,0.39039625219597895,4.692562951395667
469,913.0,1976.0,0.5491511685504571,1272.0,4.768766605124511,0.9051200072049355,0.4908362228126267,6.164722835142072
470,913.0,1977.0,1.078880204179295,1258.0,5.965863774126655,1.3120114850853406,0.7576966023289201,8.035571861540916
471,913.0,1978.0,1.0084745762711864,1312.0,6.783898305084746,1.3008474576271187,0.711864406779661,8.796610169491526
472,913.0,1979.0,0.4494949494949495,868.0,6.873737373737374,1.5303030303030303,0.6515151515151515,9.055555555555555
473,913.0,1980.0,1.105263157894737,1224.0,5.964912280701754,1.5175438596491229,0.7456140350877193,8.228070175438596
474,913.0,1981.0,0.39903846153846156,981.0,7.576923076923077,1.4375,0.8701923076923077,9.884615384615385
475,913.0,1982.0,0.4858803139973493,980.0,9.54735447038434,1.9115098379039657,1.0347639922520133,12.493628300540319
476,913.0,1983.0,1.2926215392767255,1145.0,14.558219631739304,2.402084161257562,1.187795292974787,18.14809908597165
477,913.0,1984.0,0.9930042238648363,1499.0,12.966385075677579,2.55631819781767,0.994368180218233,16.51707145371348
478,913.0,1985.0,1.01795739939142,1083.0,14.13020186002657,3.1714738781982597,0.9728710410148715,18.274546779239703
479,913.0,1986.0,0.9501195147251161,1604.0,14.386866910206107,5.051188382266721,1.6912461101339469,21.129301402606774
480,913.0,1987.0,1.0399864881982857,1399.0,16.623738546636826,4.733353038044166,1.5834142633956847,22.94050584807668
481,913.0,1988.0,0.9731925981539549,997.0,18.0497283928808,4.557699951419865,2.0094510444729057,24.616879388773572
482,913.0,1989.0,1.0346041599110576,1122.6,-0.004632417658776115,-0.004632417658776115,-0.004632417658776115,-0.004632417658776115
