STCODE,STNAME,DIST,DISTNAME,YEAR,RICE_TA,RICE_TQ,WHT_TA,WHT_TQ,SORG_KA,SORG_KQ,SORG_RA,SORG_RQ,SORG_TA,SORG_TQ,PMLT_TA,PMLT_TQ,MAIZ_TA,MAIZ_TQ,FMLT_TA,FMLT_TQ,BRLY_TA,BRLY_TQ,CERL_TA,CERL_TQ,CPEA_TA,CPEA_TQ,PPEA_TA,PPEA_TQ,MPUL_TA,PULS_TA,PULS_TQ,GNUT_TA,GNUT_TQ,SESA_TA,SESA_TQ,RM_TA,RM_TQ,SAFF_TA,SAFF_TQ,CAST_TA,CAST_TQ,LINS_TA,LINS_TQ,SUNF_TA,SUNF_TQ,SOYA_TA,SOYA_TQ,OILS_TA,OILS_TQ,SCAN_TA,SGUR_TQ,COTN_TA,COTN_TQ,FRUT_TA,VEGT_TA,TFV_TA,POTA_TA,ONIO_TA
2,Bihar,908,Monghyr,1985,206.14,277.18,175.35,287.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.17,160.65,0.93,0.67,5.29,3.80,506.10,729.32,21.59,16.32,5.49,5.13,63.91,90.99,56.67,0.01,0.01,0.14,0.05,6.79,5.48,0.03,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.04,7.99,2.94,11.40,0.00,0.00,5.93,14.50,20.43,4.96,0.58
2,Bihar,908,Monghyr,1986,197.22,284.31,165.32,225.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.74,143.19,0.92,0.65,5.12,3.02,476.73,653.68,23.05,15.92,4.93,5.23,67.72,95.70,61.16,0.01,0.01,0.09,0.04,5.71,3.99,0.03,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.14,5.95,3.12,13.10,0.00,0.00,4.57,14.41,18.98,4.94,0.64
2,Bihar,908,Mungair,1987,195.49,216.66,199.39,318.23,0.04,0.01,0.00,0.00,0.04,0.01,0.03,0.02,115.17,86.70,1.70,0.62,4.17,3.69,519.13,627.61,18.45,16.00,2.57,2.27,54.48,75.50,-1.00,0.00,0.00,0.03,0.01,5.76,5.50,0.03,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.81,6.25,3.12,13.10,0.00,0.00,4.32,13.94,18.27,5.05,1.04
2,Bihar,908,Mungair,1988,197.77,248.80,188.57,356.26,0.02,0.01,0.00,0.00,0.02,0.01,0.00,0.00,122.61,210.21,0.53,0.41,3.42,1.86,517.22,819.97,14.31,13.23,3.28,3.74,49.55,67.14,-1.00,0.00,0.00,0.05,0.02,3.74,3.40,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.76,7.58,2.41,10.34,0.01,0.00,5.76,15.26,21.02,6.17,1.06
2,Bihar,908,Mungair,1989,198.52,277.87,169.22,256.62,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,130.92,281.33,0.49,0.39,3.91,2.69,507.30,821.17,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.12,0.03,14.22,18.65,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.57,20.48,2.55,10.98,0.00,0.00,5.07,18.11,23.20,5.23,0.97
2,Bihar,908,Mungair,1990,206.63,295.71,159.91,326.62,0.02,0.01,0.00,0.00,0.02,0.01,0.03,0.01,131.40,208.91,0.40,0.36,2.82,2.37,512.86,847.52,20.70,19.05,4.16,3.53,58.84,83.70,68.32,0.00,0.00,0.19,0.06,12.64,13.04,-1.00,-1.00,0.39,0.16,3.40,1.57,-1.00,-1.00,0.00,0.00,16.97,14.85,2.79,12.58,0.01,0.00,5.20,16.43,21.65,2.88,0.84
2,Bihar,908,Mungair,1991,177.95,128.54,156.24,275.31,0.10,0.04,0.00,0.00,0.10,0.04,0.02,0.01,143.50,302.28,0.67,0.52,3.71,4.00,519.25,762.34,17.07,20.04,3.51,5.19,47.99,68.57,47.86,0.00,0.01,0.05,0.02,14.25,19.30,-1.00,-1.00,0.26,0.11,2.31,1.00,-1.00,-1.00,0.00,0.00,17.08,22.07,3.01,12.78,0.00,0.00,4.64,21.39,26.03,7.90,1.01
2,Bihar,908,Mungair,1992,141.37,71.35,154.92,263.97,0.01,0.00,0.00,0.00,0.01,0.00,0.04,0.01,141.57,232.63,0.56,0.41,2.06,1.24,366.24,538.46,15.18,15.16,4.24,4.29,41.21,60.63,10.09,0.00,0.00,0.21,0.04,12.88,13.58,-1.00,-1.00,0.59,0.38,0.98,0.27,-1.00,-1.00,0.00,0.00,15.09,14.63,2.88,26.44,0.00,0.00,4.89,20.72,25.60,7.63,1.55
2,Bihar,908,Mungair,1993,132.09,127.14,171.06,375.16,0.67,0.41,0.00,0.00,0.67,0.41,0.00,0.00,149.59,289.59,0.94,0.65,2.34,2.23,399.17,819.83,13.88,19.22,4.39,4.53,43.09,61.36,49.11,0.00,0.00,0.24,0.08,16.03,18.39,-1.00,-1.00,0.70,0.50,1.48,0.68,-1.00,-1.00,0.00,0.00,19.46,-1.00,3.54,14.25,0.00,0.00,5.05,23.18,28.23,8.54,1.29
2,Bihar,908,Mungair,1994,125.97,130.60,167.52,326.53,0.28,0.16,0.00,0.00,0.28,0.16,0.11,0.06,186.26,452.15,0.80,0.61,2.15,1.91,628.36,889.68,14.13,17.09,4.35,4.22,-1.00,-1.00,-1.00,0.00,0.00,0.05,0.01,17.03,18.04,-1.00,-1.00,0.56,0.41,1.29,0.62,-1.00,-1.00,0.00,0.00,-1.00,-1.00,1.83,6.51,0.00,0.00,-1.00,-1.00,-1.00,8.31,1.59
2,Bihar,908,Mungair,1995,146.06,159.04,193.90,352.47,0.02,0.01,0.00,0.00,0.02,0.01,0.01,0.01,137.47,273.72,0.00,0.00,2.34,2.30,490.22,782.70,7.80,6.18,6.27,4.58,37.84,51.92,34.01,-1.00,-1.00,0.00,0.00,0.00,0.00,-1.00,-1.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,0.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2,Bihar,908,Mungair,1996,199.67,270.28,231.33,480.78,0.02,0.01,0.00,0.00,0.02,0.01,0.01,0.00,242.12,578.44,1.40,1.23,3.30,3.26,682.15,1336.83,13.43,12.81,6.09,6.83,36.00,55.52,49.80,-1.00,-1.00,0.43,0.23,19.47,22.20,-1.00,-1.00,-1.00,0.00,2.29,1.13,2.29,1.29,0.00,0.00,24.48,24.85,0.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2,Bihar,908,Munger / Mungai,1997,170.59,218.21,173.23,299.67,0.12,0.11,0.00,0.00,0.12,0.11,0.00,0.00,135.26,220.86,1.29,1.14,1.89,0.64,484.42,742.50,16.00,11.42,2.74,2.68,70.70,89.41,58.13,0.00,0.00,0.06,0.03,13.83,15.31,0.00,0.00,0.00,0.00,1.25,0.72,3.40,3.14,0.00,0.00,21.59,19.65,3.00,15.30,-1.00,-1.00,-1.00,-1.00,-1.00,7.00,-1.00
2,Bihar,908,Munger / Mungai,1998,182.69,165.35,177.41,312.75,0.34,0.32,0.00,0.00,0.34,0.32,0.04,0.02,132.56,222.43,0.42,0.34,2.32,2.29,497.91,704.71,11.74,10.93,2.55,3.40,65.09,79.38,63.63,0.00,0.00,0.06,0.03,13.83,15.31,0.00,0.00,0.00,0.00,1.25,0.72,3.40,3.14,0.00,0.00,19.34,18.23,3.00,13.60,-1.00,-1.00,5.76,24.16,29.92,9.46,2.46
2,Bihar,908,Munger / Mungai,1999,173.82,184.77,174.42,333.10,1.98,2.35,0.00,0.00,1.98,2.35,0.00,0.00,141.00,315.00,0.39,0.38,-1.00,-1.00,332.34,669.86,7.75,7.18,2.09,3.20,33.81,43.65,38.25,0.02,0.02,0.01,0.01,11.19,12.59,0.04,0.01,0.00,0.00,0.84,0.47,1.66,1.97,0.00,0.00,13.75,15.06,2.00,10.60,-1.00,-1.00,5.66,21.95,27.61,8.16,2.37
2,Bihar,908,Munger / Mungai,2000,182.00,216.00,184.00,360.00,0.02,0.02,0.00,0.00,0.02,0.02,0.00,0.00,141.00,310.00,0.30,0.33,2.28,2.17,509.67,887.40,7.00,8.00,1.00,2.00,33.62,41.62,39.71,0.00,0.00,0.03,0.01,9.47,10.47,0.00,0.00,0.00,0.00,0.85,0.58,1.19,1.43,0.00,0.00,0.00,0.00,4.00,11.90,-1.00,-1.00,4.60,19.40,24.00,6.86,0.99
2,Bihar,908,Munger / Mungai,2001,163.00,182.00,177.00,302.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,124.00,289.00,0.12,0.10,1.31,0.78,468.91,768.52,7.00,5.00,1.00,1.00,68.26,76.26,54.72,0.00,0.00,0.03,0.02,10.32,7.83,0.09,0.07,0.00,0.00,0.74,0.53,1.44,1.86,0.00,0.00,0.00,0.00,4.00,18.10,-1.00,-1.00,4.11,18.67,22.78,7.20,0.63
2,Bihar,908,Munger / Mungai,2002,196.00,237.00,175.00,288.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,223.00,0.15,0.10,1.57,1.37,505.37,752.41,8.00,7.00,1.00,2.00,56.90,65.90,54.26,0.00,0.00,0.04,0.02,9.97,5.56,0.00,0.00,0.04,0.04,1.02,0.78,1.03,1.41,0.00,0.00,0.00,0.00,4.00,15.70,-1.00,-1.00,3.98,19.15,23.13,7.29,0.66
2,Bihar,908,Munger / Mungai,2003,188.93,238.29,182.14,323.04,0.03,0.03,0.00,0.00,0.03,0.03,0.00,0.00,139.00,331.00,0.10,0.07,1.52,1.34,511.60,885.76,10.00,10.00,2.00,2.00,36.14,48.72,43.95,0.00,0.00,0.10,0.07,9.92,10.20,0.09,0.07,0.09,0.08,0.90,0.67,1.22,1.75,0.00,0.00,0.00,0.00,4.00,17.70,-1.00,-1.00,4.14,21.27,25.41,8.30,0.85
2,Bihar,908,Monghyr / Mungai,2004,155.79,95.95,164.55,262.30,0.03,0.03,0.00,0.00,0.03,0.03,0.00,0.00,129.80,277.14,0.11,0.08,1.46,1.54,458.65,646.10,8.04,4.94,2.55,3.89,38.76,49.34,31.03,0.00,0.00,0.09,0.07,10.23,12.57,0.09,0.07,0.10,0.10,0.84,0.71,0.16,0.23,0.00,0.00,24.83,25.32,3.61,10.82,-1.00,-1.00,4.12,20.20,24.31,7.33,1.01
2,Bihar,908,Mungair,2005,161.42,127.60,163.10,210.71,0.02,0.03,0.00,0.00,0.02,0.03,0.00,0.00,140.02,285.18,0.07,0.06,0.49,0.42,466.27,624.87,7.20,6.35,0.53,0.31,35.76,43.49,41.72,0.00,0.00,0.10,0.08,9.25,12.53,0.00,0.00,0.09,0.08,1.39,1.17,1.85,2.60,0.00,0.00,12.59,16.38,-1.00,-1.00,-1.00,-1.00,4.46,19.82,24.28,7.05,1.55
2,Bihar,908,Mungair,2006,190.81,352.06,165.55,329.49,0.02,0.03,0.00,0.00,0.02,0.03,0.00,0.00,140.43,391.82,0.13,0.11,2.52,2.36,499.30,1076.48,5.98,4.48,4.22,4.98,83.45,93.65,70.13,0.00,0.00,0.34,0.27,9.48,13.28,0.00,0.00,0.09,0.08,0.85,0.70,1.12,1.59,0.00,0.00,11.78,15.82,-1.00,-1.00,-1.00,-1.00,4.58,19.37,23.92,7.10,1.64
2,Bihar,908,Mungair,2007,206.83,327.64,188.11,431.07,0.25,0.26,0.00,0.00,0.25,0.26,0.00,0.00,122.48,236.81,0.24,0.14,0.55,0.63,518.46,996.55,7.68,8.30,2.40,3.42,32.54,42.63,40.73,0.02,0.01,0.12,0.10,8.92,10.68,0.00,0.00,0.00,0.00,0.62,0.51,1.02,1.45,-1.00,-1.00,10.73,12.57,2.63,1.10,-1.00,-1.00,4.57,20.64,25.21,8.06,1.14
2,Bihar,908,Mungair,2008,252.22,503.08,194.44,360.31,0.02,0.02,0.00,0.00,0.02,0.02,0.00,0.00,91.93,178.24,0.12,0.10,0.29,0.20,539.01,1041.94,8.03,7.74,1.68,3.08,39.07,48.77,48.23,0.00,0.00,0.05,0.04,9.22,15.00,0.00,0.00,0.00,0.00,0.84,0.69,0.97,1.36,-1.00,-1.00,-1.00,-1.00,1.60,2.66,-1.00,-1.00,5.24,13.10,18.34,4.23,1.03
2,Bihar,908,Mungair,2009,173.74,143.90,175.36,384.70,0.16,0.18,0.00,0.00,0.16,0.18,0.00,0.00,0.00,0.00,0.24,0.21,0.50,0.45,488.04,791.32,6.67,7.97,2.15,4.13,40.93,49.75,50.73,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.81,6.29,-1.00,-1.00,5.66,19.40,25.06,8.09,1.57
2,Bihar,909,Bhagalpur,1966,148.86,35.43,16.55,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.23,70.92,0.35,0.21,11.64,2.38,240.43,-1.00,22.86,10.25,5.15,4.57,33.11,61.12,-1.00,0.01,0.01,0.12,0.03,0.99,0.30,0.00,-1.00,0.00,0.00,0.00,0.00,0.06,0.02,0.00,0.00,3.62,-1.00,5.47,14.04,0.00,0.00,3.85,6.68,10.53,2.77,0.27
2,Bihar,909,Bhagalpur,1967,152.34,168.23,28.36,27.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.69,61.56,0.46,0.09,15.42,10.43,271.20,-1.00,28.21,23.24,6.76,7.50,44.96,79.93,-1.00,0.03,0.03,0.22,0.15,0.97,0.72,0.01,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.24,-1.00,4.63,26.34,0.00,0.00,3.62,7.14,10.76,2.68,0.38
2,Bihar,909,Bhagalpur,1968,166.25,184.79,36.87,37.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.53,55.52,0.40,0.05,12.56,7.14,287.22,-1.00,20.29,14.96,6.29,6.94,57.04,83.62,-1.00,0.00,0.00,0.41,0.12,1.37,1.10,0.07,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.87,-1.00,5.62,25.77,0.00,0.00,3.77,6.58,10.35,2.80,0.53
2,Bihar,909,Bhagalpur,1969,167.10,142.54,36.81,36.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.21,47.16,0.39,0.04,11.28,6.52,284.21,-1.00,20.29,14.77,6.29,6.94,55.87,82.45,-1.00,0.00,0.00,0.46,0.14,1.28,0.85,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.42,-1.00,5.72,17.76,0.00,0.00,3.73,6.07,9.79,2.79,0.29
2,Bihar,909,Bhagalpur,1970,161.41,154.49,38.33,43.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.75,89.37,0.50,0.23,15.76,12.28,293.79,-1.00,16.27,11.24,4.47,4.78,67.01,87.75,-1.00,0.00,0.00,0.27,0.06,1.28,0.85,0.02,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.45,-1.00,5.10,14.79,0.00,0.00,3.69,5.61,9.30,2.72,0.35
2,Bihar,909,Bhagalpur,1971,157.70,161.58,53.09,134.90,0.03,0.01,0.00,0.00,0.03,0.01,0.15,0.07,56.72,0.19,0.39,0.17,14.62,7.72,362.13,345.51,15.26,11.63,2.10,1.64,58.62,75.98,33.27,0.00,0.00,0.29,0.08,1.25,0.80,0.02,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.86,-1.00,4.49,11.68,0.00,0.03,3.44,5.51,8.95,3.19,0.30
2,Bihar,909,Bhagalpur,1972,148.80,221.12,49.77,51.84,0.01,0.00,0.00,0.00,0.01,0.00,0.34,0.06,53.05,40.64,0.38,0.16,14.36,5.72,342.03,354.13,15.09,6.70,4.27,5.11,161.65,181.02,27.41,0.00,0.00,0.17,0.05,1.23,0.72,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.07,-1.00,3.54,15.94,0.00,0.05,3.59,6.92,10.51,3.15,0.29
2,Bihar,909,Bhagalpur,1973,169.93,161.59,46.57,58.39,0.01,0.00,0.00,0.00,0.01,0.00,0.21,0.05,69.23,43.01,0.36,0.14,12.99,5.33,381.83,299.19,17.60,6.60,4.61,2.68,-1.00,-1.00,24.08,0.00,0.00,0.17,0.04,2.03,1.14,0.01,-1.00,3.61,2.12,6.04,1.87,0.46,0.18,0.00,0.00,12.04,5.18,6.50,21.07,0.00,0.00,3.22,6.86,10.08,3.13,0.27
2,Bihar,909,Bhagalpur,1974,168.90,162.30,46.89,59.19,0.01,0.01,0.00,0.00,0.01,0.01,0.11,0.04,67.71,42.28,1.85,0.80,14.44,8.79,386.70,316.26,15.29,8.79,5.94,6.22,62.38,83.61,33.93,0.00,0.00,0.26,0.10,1.71,0.86,0.02,-1.00,3.35,4.40,6.51,2.95,0.00,0.00,0.00,0.00,12.21,8.31,3.76,14.94,0.00,0.00,2.80,7.52,10.32,2.98,0.31
2,Bihar,909,Bhagalpur,1975,157.03,0.00,57.40,66.62,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.02,67.27,71.19,0.28,0.10,13.11,7.56,373.08,360.79,14.85,9.67,4.87,4.58,54.45,74.17,35.68,0.00,0.00,0.20,0.08,1.94,1.01,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.00,0.00,10.09,-1.00,3.24,15.24,0.00,0.03,3.38,7.86,11.25,3.24,0.27
2,Bihar,909,Bhagalpur,1976,129.63,185.83,52.15,63.26,0.00,0.01,0.00,0.00,0.00,0.01,-1.00,0.03,73.39,58.71,0.98,0.68,12.79,6.33,351.41,345.82,16.35,9.58,3.93,3.40,6.34,26.62,25.37,0.00,0.00,0.25,0.10,2.31,1.13,0.00,-1.00,1.67,2.31,4.00,1.69,0.00,0.00,0.00,0.00,8.30,5.22,4.00,13.80,0.00,0.01,3.20,8.20,11.40,3.51,0.41
2,Bihar,909,Bhagalpur,1977,165.11,183.12,54.78,60.25,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,0.05,70.43,45.94,1.20,0.50,12.01,7.12,393.63,330.22,16.23,9.23,4.23,3.71,17.89,38.34,22.96,0.00,0.00,0.23,0.10,2.31,1.13,0.01,-1.00,1.98,2.74,5.32,3.31,0.00,0.00,0.00,0.00,11.33,7.84,4.00,6.10,0.00,0.08,3.31,7.65,10.95,3.51,0.32
2,Bihar,909,Bhagalpur,1978,151.00,159.00,60.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,67.00,0.36,0.35,11.00,8.00,293.40,-1.00,14.00,9.00,2.79,0.19,42.48,59.27,-1.00,0.00,0.00,1.25,0.28,2.12,1.26,0.02,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.35,-1.00,4.00,4.40,0.00,0.00,3.29,6.94,10.24,2.90,0.24
2,Bihar,909,Bhagalpur,1979,153.00,100.00,55.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,39.00,0.23,0.10,11.00,7.00,276.62,-1.00,15.00,9.00,5.47,5.59,48.52,68.99,-1.00,0.00,0.00,0.21,0.08,1.97,0.68,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.51,-1.00,4.00,15.10,0.00,0.00,3.37,7.94,11.31,3.20,0.34
2,Bihar,909,Bhagalpur,1980,158.00,185.00,58.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.00,64.00,0.18,0.12,12.00,11.00,298.30,325.43,13.00,9.00,2.97,4.71,49.10,65.07,36.10,0.00,0.00,0.39,0.16,2.04,1.12,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.05,2.98,4.00,11.70,0.00,0.00,4.03,7.62,11.65,3.42,0.44
2,Bihar,909,Bhagalpur,1981,161.00,151.00,53.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,45.00,0.41,0.23,12.00,9.00,289.41,260.81,14.00,8.00,6.13,10.59,39.11,59.24,41.57,0.00,0.00,0.29,0.07,0.00,0.00,0.01,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.60,6.91,4.00,9.20,0.00,0.00,3.84,8.06,11.90,3.57,0.40
2,Bihar,909,Bhagalpur,1982,148.82,109.80,49.44,63.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.08,58.08,0.27,0.13,11.32,7.66,275.22,239.17,14.68,9.96,3.87,5.20,34.44,52.99,34.14,0.00,0.00,0.20,0.07,2.78,2.51,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-1.00,4.10,4.47,0.00,0.00,3.90,6.43,10.33,3.09,0.36
2,Bihar,909,Bhagalpur,1983,207.08,216.67,55.74,82.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.38,56.30,1.95,1.35,10.24,8.68,263.04,275.66,12.45,10.72,3.64,5.36,34.80,50.89,34.72,0.00,0.00,0.19,0.10,2.31,2.42,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.72,4.20,3.27,5.24,0.00,0.00,3.99,6.22,10.21,2.70,0.28
2,Bihar,909,Bhagalpur,1984,160.63,247.33,63.65,95.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.85,35.28,0.12,0.10,9.51,7.41,281.27,387.57,11.28,8.98,2.88,3.98,33.36,47.52,27.14,0.00,0.00,0.11,0.04,2.19,3.73,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.01,7.11,2.60,3.00,0.00,0.00,4.03,8.00,12.02,3.57,0.40
2,Bihar,909,Bhagalpur,1985,152.75,195.86,60.68,92.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.76,62.47,0.14,0.11,9.48,7.39,280.19,359.37,14.82,11.13,3.19,4.25,32.83,50.84,35.99,0.00,0.00,0.32,0.12,2.53,2.19,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.43,5.08,2.74,8.70,0.00,0.00,4.37,7.41,11.78,3.62,0.23
2,Bihar,909,Bhagalpur,1986,165.57,207.98,59.68,73.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.52,62.67,0.22,0.14,8.95,4.82,294.91,350.21,13.99,9.68,2.92,3.97,38.28,55.19,30.22,0.00,0.00,0.16,0.07,2.72,2.85,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.86,5.51,2.75,7.10,0.00,0.00,4.43,8.97,13.40,3.98,0.25
2,Bihar,909,Bhagalpur,1987,159.59,175.48,68.75,77.45,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,45.58,21.88,0.15,0.08,8.06,4.76,284.12,280.72,15.69,7.83,1.97,1.61,40.20,57.86,-1.00,0.00,0.00,0.16,0.02,2.13,1.74,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.75,2.99,2.75,7.10,0.00,0.00,4.67,8.01,12.68,3.88,0.19
2,Bihar,909,Bhagalpur,1988,156.94,251.15,60.68,79.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.83,46.44,0.24,0.15,6.84,5.89,275.94,384.12,10.84,7.30,2.20,1.51,38.41,51.45,-1.00,0.00,0.00,0.39,0.15,2.73,1.55,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.47,3.21,3.00,9.92,0.02,0.00,5.35,7.54,12.88,3.75,0.27
2,Bihar,909,Bhagalpur,1989,153.63,233.17,52.66,57.92,0.42,0.19,0.00,0.00,0.42,0.19,0.01,0.01,49.65,45.47,0.28,0.21,6.78,4.01,264.95,341.95,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00,0.29,0.08,2.45,1.81,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.75,3.24,1.74,5.91,0.02,0.00,4.95,7.40,12.35,3.46,0.23
2,Bihar,909,Bhagalpur,1990,156.63,199.87,50.44,67.33,0.40,0.20,0.00,0.00,0.40,0.20,0.01,0.00,44.41,49.13,0.18,0.16,6.57,4.75,260.38,292.19,11.71,8.31,1.93,1.64,30.43,44.07,31.30,0.00,0.00,0.11,0.03,2.50,2.01,-1.00,-1.00,0.17,0.08,3.22,1.66,-1.00,-1.00,0.00,0.00,6.21,3.82,2.64,8.14,0.03,0.01,4.67,7.64,12.31,3.49,0.25
2,Bihar,909,Bhagalpur,1991,154.84,142.18,51.12,76.37,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,44.97,67.60,0.20,0.16,5.13,3.96,224.79,241.75,9.85,8.52,2.11,1.48,29.55,41.51,43.61,0.00,0.00,0.05,0.01,2.07,3.76,-1.00,-1.00,0.18,0.10,2.38,1.14,-1.00,-1.00,0.00,0.00,4.83,3.16,2.39,7.89,0.02,0.00,4.24,7.29,11.53,3.54,0.20
2,Bihar,909,Bhagalpur,1992,139.70,118.18,49.74,76.96,0.14,0.09,0.00,0.00,0.14,0.09,0.00,0.00,53.18,67.27,0.57,0.42,5.94,4.37,250.78,268.58,8.92,7.18,1.82,2.17,30.96,41.70,11.44,0.00,0.00,0.12,0.04,2.38,3.77,-1.00,-1.00,0.28,0.19,2.15,0.92,-1.00,-1.00,0.00,0.00,5.05,3.98,2.60,7.35,0.00,0.00,3.54,8.04,11.57,4.20,0.20
2,Bihar,909,Bhagalpur,1993,150.85,224.42,57.55,92.59,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,50.97,83.58,0.20,0.14,6.05,5.01,259.19,416.80,10.07,8.35,2.54,2.41,28.60,41.21,20.77,0.00,0.00,0.09,0.02,2.28,2.47,-1.00,-1.00,0.23,0.17,2.16,0.99,-1.00,-1.00,0.00,0.00,5.00,-1.00,2.33,7.71,0.02,0.00,5.01,7.44,12.43,3.66,0.21
2,Bihar,909,Bhagalpur,1994,144.81,165.49,51.59,84.81,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,57.61,75.22,0.59,0.45,5.40,5.08,170.30,315.17,9.12,7.67,2.42,2.48,-1.00,-1.00,-1.00,0.00,0.00,0.73,0.21,2.37,2.03,-1.00,-1.00,0.13,0.10,2.06,1.05,-1.00,-1.00,0.00,0.00,-1.00,-1.00,2.80,19.58,0.00,0.00,-1.00,-1.00,-1.00,4.44,0.26
2,Bihar,909,Bhagalpur,1995,168.13,204.04,63.18,100.49,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,48.01,86.09,-1.00,-1.00,0.94,0.62,280.26,391.25,12.53,8.10,1.26,1.70,26.09,39.88,25.08,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
2,Bihar,909,Bhagalpur,1996,76.28,109.80,30.53,39.31,0.22,0.10,0.00,0.00,0.22,0.10,0.04,0.02,16.46,23.37,0.23,0.19,1.92,1.20,125.67,173.99,3.81,3.37,0.75,0.81,26.72,31.28,21.41,-1.00,-1.00,0.00,0.00,0.76,0.84,-1.00,-1.00,-1.00,-1.00,0.38,0.18,0.02,0.01,-1.00,-1.00,4.32,3.74,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
