STCODE,STNAME,DIST,DISTNAME,YEAR,N_TC,P_TC,K_TC,NPK_TC
1,Andhra Pradesh,63,Adilabad,1977,3616,343,11,3970
1,Andhra Pradesh,63,Adilabad,1978,1777,375,70,2222
1,Andhra Pradesh,63,Adilabad,1979,3503,440,16,3959
1,Andhra Pradesh,63,Adilabad,1980,1885,581,130,2596
1,Andhra Pradesh,63,Adilabad,1981,11778,1562,198,13538
1,Andhra Pradesh,63,Adilabad,1982,5585,1304,176,7065
1,Andhra Pradesh,63,Adilabad,1983,5638,1933,152,7723
1,Andhra Pradesh,63,Adilabad,1984,6582,3176,273,10031
1,Andhra Pradesh,63,Adilabad,1985,7011,3380,505,10896
1,Andhra Pradesh,63,Adilabad,1986,7784,3935,316,12035
1,Andhra Pradesh,63,Adilabad,1987,5705,2558,283,8546
1,Andhra Pradesh,63,Adilabad,1988,11051,4741,258,16050
1,Andhra Pradesh,63,Adilabad,1989,14120,5439,414,19973
1,Andhra Pradesh,63,Adilabad,1990,17196,6353,296,23845
1,Andhra Pradesh,63,Adilabad,1991,11282,5591,763,17636
1,Andhra Pradesh,63,Adilabad,1992,10831,7310,500,18641
1,Andhra Pradesh,63,Adilabad,1993,15530,3839,278,19647
1,Andhra Pradesh,63,Adilabad,1994,15351,3253,675,19279
1,Andhra Pradesh,63,Adilabad,1995,15351,3253,675,19279
1,Andhra Pradesh,63,Adilabad,1996,15529,4981,924,21434
1,Andhra Pradesh,63,Adilabad,1997,15864,5126,1079,22069
1,Andhra Pradesh,63,Adilabad,1998,19625,7505,816,27946
1,Andhra Pradesh,63,Adilabad,1999,19625,7505,816,27946
1,Andhra Pradesh,63,Adilabad,2000,26226,8799,1985,37010
1,Andhra Pradesh,63,Adilabad,2001,22734,7331,2245,32310
1,Andhra Pradesh,63,Adilabad,2002,21397,6800,1808,30005
1,Andhra Pradesh,63,Adilabad,2003,26451,10046,3046,39543
1,Andhra Pradesh,63,Adilabad,2004,24734,13002,3083,40819
1,Andhra Pradesh,63,Adilabad,2005,30432,12909,3883,47224
1,Andhra Pradesh,63,Adilabad,2006,34755,16658,5180,56593
1,Andhra Pradesh,63,Adilabad,2007,42482,14591,8271,65344
1,Andhra Pradesh,63,Adilabad,2008,56934,23168,19231,99333
1,Andhra Pradesh,63,Adilabad,2009,58762,26104,11617,96483
1,Andhra Pradesh,63,Adilabad,2010,69297,31716,15283,116296
1,Andhra Pradesh,63,Adilabad,2011,79472,46963,9020,135455
